,bitcoin,ethereum,tether,ripple,solana,cardano,dogecoin,guacamole,chainlink,polkadot,shiba-inu,litecoin,dai,bitcoin-cash,cosmos,uniswap,stellar,ethereum-classic,internet-computer,filecoin,the-graph,aave,maker,algorand,axie-infinity,decentraland,tezos,eos,chiliz,curve-dao-token,zcash,paxos-standard,1inch,dash,iotex,basic-attention-token,0x,mask-network,loopring,celo,storj,yearn-finance,ankr,aragon,balancer,skale,band-protocol,tellor,livepeer,status,alchemy-pay,uma,wrapped-bitcoin,origintrail,bounce-token,braintrust,cartesi,playdapp,kyber-network,civic,numeraire,adventure-gold,badger-dao,nkn,radicle,gitcoin,coti,lcx,ampleforth-governance-token,assemble-protocol,clover-finance,district0x,orion-protocol,quickswap,harvest-finance,airswap,suku,rai,wrapped-centrifuge
alchemy-pay,0.3758924662581302,0.4979182645765231,0.10834708995371019,0.3179656521358938,0.2945040583823574,0.3627198048835363,0.4476772177455591,0.10202385674009107,0.5025341272732821,0.2383527398729152,0.4023793185446158,0.5278690983291187,0.11007366214120158,0.37187233624204846,0.33214506925908044,0.41366856856416856,0.43409564445692456,0.5042982356558436,0.391210331880724,0.214716671302128,0.42263218089741983,0.48333245609137965,0.29360404958211755,0.4598929244698059,0.4454390919867096,0.38778734855565483,0.4673759837671146,0.3965250670284099,0.4958915634327952,0.339781075077458,0.5423395026910139,0.37068055722019305,0.47362636189957985,0.43819864215357873,0.36351283018307934,0.37115739800482783,0.4552727826458599,0.20767414551612862,0.40238422219373327,0.3859855001167743,0.44621010775908654,0.23252478379352504,0.4971704274377332,0.31602220749082627,0.2147506974245516,0.36111077562830707,0.17665539982209935,0.31961537196493095,0.26693068768760914,-0.12177765359743986,1.0,0.10857377885269583,0.31984872685310395,0.30548415502049947,,-0.03884071770481117,0.20774683474049113,0.31257270681846705,-0.12112121542765442,0.38004983666139536,0.2973253812248246,0.29937850523652193,0.26832827243617624,0.2676809446157048,0.36092079488202194,0.24936875250217916,0.4247318911628625,0.33199585538631904,0.15218448959732875,0.25522813324622,0.021936825580826668,0.2842813764873851,-0.057236627889602446,0.31263082837165224,0.29205164509430925,0.1460270755851978,0.128155288798043,0.08122588302537188,0.10410462298121569
uma,0.3547252474426998,0.28787395030219404,0.03184742298649336,0.2557722178630944,0.23869568619717121,0.2584058853675022,0.21276924025415378,0.1821673507319828,0.2577138026316884,0.17047245726452953,0.3091131480488743,0.2653053953663152,0.10896181635174204,0.18950020935705109,0.17860963423865564,0.2637975574787243,0.2906665361747634,0.21616414201584652,0.25045256090925133,0.13562051621819812,0.07207298073869388,0.27533042700738836,0.2680433413695699,0.20709501518912943,0.04956989054579075,0.17168927548488203,0.15441020992397353,0.21692613796862267,0.2621355617998185,0.2033746124395547,0.2825301734670501,0.35598595299580355,0.14298769590950106,0.2797230300206379,0.030815058838642728,0.03958009817686369,0.15970641754761278,0.10511012005186676,0.27197399712106796,0.2996519183909053,0.08760736462333951,0.28147580792302884,0.0999080093864478,0.1208408699364384,0.09556956595925135,0.15788134634345766,0.17626155915991973,0.25640033277678365,0.18761607921742035,-0.163127813644244,0.10857377885269583,1.0,0.2392748241724927,0.05034716303928665,,0.015891091291853284,0.27860160934800493,0.027675238088819925,0.03293895692613625,0.20000440287552335,0.15648352252700762,0.05964043579641747,-0.03964817851131,0.06722409784683299,0.09347231062339813,0.019507700061570845,0.22096616248128803,0.37589013471866434,0.13741246624046013,-0.04485845173486986,0.09293720570720768,0.2666859956637759,0.004413677077711638,0.2606671600214482,0.12209620672443557,0.1480024884055682,0.06125386084288341,0.018490675070575262,0.13786709438076572
wrapped-bitcoin,0.6679710806391819,0.6631246080825215,0.23979396004711162,0.5167304640364925,0.5423122829656352,0.5564469908025967,0.5230802882160898,-0.06408656919231033,0.5864505341109764,0.44785041914388185,0.5648792688285433,0.4832901386816605,0.25619132921925486,0.3346771223511255,0.5267408085911052,0.3857421024477201,0.6506054726534022,0.3557984294152962,0.5581649891912331,0.3769861006313427,0.44160074922337295,0.5925053213609203,0.5604068146628717,0.4527857364484008,0.16337553628357473,0.41082501603518096,0.39862695012962607,0.6379233243125108,0.47692341544913264,0.2150634346629481,0.48377930945514386,0.4719235604769421,0.35426930511563864,0.5429728973678313,0.09406060254596196,0.234473101220329,0.44811390236390947,0.24985943678764377,0.5386425571440387,0.3103524931187283,0.34937437600281407,0.11208244857103901,0.4479103363361599,0.23924410196332493,0.5242816041362356,0.3129528711855863,0.282108760363477,0.3882045831142475,0.3241969457248705,-0.06943683075527526,0.31984872685310395,0.2392748241724927,1.0,0.31545638395366155,,-0.01611611623937393,0.28014133497744187,0.4294276860822818,-0.25585885942719977,0.48308805688158574,0.08200555055870735,0.10723992745616541,0.19196132745303246,0.3423649359653569,0.35882583826837694,0.32590683674528964,0.501387011905572,0.44678764171268004,0.1721256656188241,0.18040436800410256,0.038163830258575775,0.24116624640294324,0.04388437623072589,0.49191805226945,0.33407324675275024,0.09377674333904171,0.18119539219447914,0.07901859629028964,0.10912874875168009
origintrail,0.5068957251379719,0.4387407668053672,0.2101606891667955,0.27947929522125325,0.12989482503214142,0.08943444349157323,0.2382860223928906,-0.03404316572572883,0.17034416793066454,0.013465316500717013,0.22676715667218358,0.34796998669673523,0.2224101692534712,0.254227101997652,0.30847872079970595,0.19349854408685893,0.2493529471733339,0.032930337834787195,0.21338936097350403,-0.041246616241581394,0.2320826888133179,0.22981279040718183,0.21522209073065257,0.05089952907621473,0.17286164988389652,0.1059361412649932,0.1611908611079079,0.29208671451499696,0.24243174068240786,0.3858151298246685,0.21115273398452444,0.4352949022230793,-0.00294568777214508,0.1525243514303259,0.12252622069814535,0.1364035067072519,-0.010399749092166555,0.07543542869267392,0.15349507302516802,0.11079905798470575,0.10707303972386988,0.03441656915252264,0.06385487372361966,0.1924833246546725,0.33458137721873166,0.1605122947455376,0.030214454978014494,0.12982100325917742,0.10402390264293235,-0.05667157548273282,0.30548415502049947,0.05034716303928665,0.31545638395366155,1.0,,0.04725878857354991,0.17726031535896666,0.12543747708831463,-0.07252278993301085,0.023522990505140087,0.1559692231338969,0.21510216729984302,0.15087994425066087,0.28919189677531554,0.2698380410713457,0.05779412351672371,0.241637660070453,0.21836976351346216,0.035496939659114005,0.1295540584205538,0.0892586436117616,0.41849378727351905,0.19359859659765605,0.172802431488983,0.3197772114280049,0.3473575524390213,0.28185523725221273,0.06245695712762868,0.11553844278938633
bounce-token,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
braintrust,0.17277108025526047,0.1158231772317923,0.13283651548893027,0.301961945444851,0.12743390534557558,0.0887564297898981,0.25136013096922766,0.02462791731659089,0.20489192101266335,0.19805840275694014,0.17476734007626687,0.2735283760439679,0.1937958021662108,0.26624480783297627,0.11595587769433482,0.17420388149886934,0.13944314298182545,0.26019495477796994,0.21870810054888737,0.07026798118849997,0.1696208683719423,0.12342176094911543,0.04830059585498806,0.03103490061202111,0.09111458353936777,0.145640952540896,0.036014212206183546,0.20365601550906626,0.12831195978905935,0.20127223363010613,0.1815151916264094,0.12006018810163087,0.12491870676515479,0.21598576449442064,-0.010786889775258181,0.08827632001192827,0.04394169311220028,0.04594569877177755,0.052115574152258294,0.10532228446227689,0.0149586761478095,-0.06309991003575496,0.09280770857834121,0.0481275675070885,-0.017528312365881957,0.43248260964503016,0.18048830940012733,0.13436470451512197,-0.12071553448695131,0.04061811852151192,-0.03884071770481117,0.015891091291853284,-0.01611611623937393,0.04725878857354991,,1.0,-0.31567668264301424,0.15581374163770131,-0.055040426263909724,0.08220563064129005,0.03383807670665384,0.055316159020568245,0.04407875203608924,0.03055544392601245,0.2221485914445372,-0.03963191129836443,0.15328553648281062,0.13004751630613742,0.07352286463258001,0.10116432423302009,0.05560681662909554,0.09721867471809587,0.09916493614154671,0.10106969738284119,0.31617101298671774,0.14537803909798588,-0.03514607809087533,-0.01816562104387344,0.075376371382734
cartesi,0.30532178187471454,0.3708166960280343,0.00477403071688983,0.19078730414185563,0.29135824957026213,0.40451512412252294,0.30946789962245347,0.1743802498285483,0.39015190979618736,0.3711602164068175,0.2828482190363485,0.18613811749685652,0.045773739002569744,0.026137799059029562,0.4908855127830326,0.2261210184591408,0.40262209269643734,0.15291056943462542,0.3232594745512464,0.3619700232498964,0.3253829609764167,0.4561037067135713,0.42570724736891435,0.3470381581461681,0.15453499046391192,0.2941887303444948,0.3612328263264397,0.17572595757875634,0.4414283099039197,0.17527280115452473,0.4057229468288525,0.3309490667768169,0.21078482191445908,0.30307951518491466,0.3060885127535437,0.41191399172611953,0.3724481349020442,0.2838833233910421,0.41420235040892167,0.38493899538310705,0.1269016370893165,0.3884947388586663,0.2860689829104994,0.22102862559433975,0.4335946343327798,0.14407067810017588,0.15717209738447516,0.43362954808066817,0.5177124817115811,-0.008060575679629747,0.20774683474049113,0.27860160934800493,0.28014133497744187,0.17726031535896666,,-0.31567668264301424,1.0,0.22902059007760506,-0.21171367844825248,0.2548951287780874,0.23837181585000303,0.08289242927110628,0.07311978932023126,0.16114215079510036,0.0427908159450656,0.14701361172011893,0.3343814926701054,0.24123898587151635,0.26112686584984635,0.033852872169010936,-0.025916677438653703,0.15423436827466355,0.08275248097188224,0.21273532417059074,0.2767740772605345,0.02346357367934315,0.3105231475013104,0.14643091736597147,-0.0918420030131047
playdapp,0.45330827583698274,0.5461341609916733,0.16278303744908632,0.39251876222435844,0.24748072883649566,0.5644262471808715,0.6520984612336294,-0.025267761273890094,0.5067687186610428,0.5400991405729546,0.39045647116814025,0.4627477944335751,0.27135029770208197,0.1352302124727039,0.46066478901019625,0.3268632829231453,0.5134968202893414,0.30361188429847125,0.39313320285419634,0.4144974821121204,0.47562548283465605,0.47698288601042,0.4808397535779438,0.39879688003065317,0.49587661205291944,0.47938765982012077,0.3575850384175822,0.4614706064699437,0.46570753565912737,0.12156306219287692,0.494096804779832,0.28977726029667406,0.3758416013972945,0.48423347649170734,0.20798227793740337,0.27897796124904184,0.2969435216058684,0.29550376099217035,0.3836111929071586,0.3616690626496842,0.16586085311211343,0.18449141813269854,0.5577618487245053,0.44476075046788804,0.4336163908195813,0.3244200876698825,0.2593846350305829,0.29439338078289384,0.3593908697612222,-0.05104408755139393,0.31257270681846705,0.027675238088819925,0.4294276860822818,0.12543747708831463,,0.15581374163770131,0.22902059007760506,1.0,-0.1409275086408908,0.4992186194347608,0.15209793214050932,0.1049621990095271,0.4521338108656539,0.2917675038489338,0.30781778423563144,0.06402258103030845,0.5500081103437201,0.21008428759682646,0.2951254779589305,0.090859445579463,-0.016180059540582832,0.16575139214955414,0.06957362507789484,0.4188264830071155,0.44206050404959474,0.1266243776810955,0.26273951412103536,0.25465844812510363,0.12934093758483725
kyber-network,-0.05184675307472721,-0.2638408856349569,-0.02027820846041098,-0.2618625737945059,-0.28091179207208833,-0.13857826159094866,-0.26579061828205575,-0.020176194971691163,-0.42064196868558085,-0.33396359852484914,-0.21422736616832425,-0.07596191212643402,-0.09310238882105101,-0.07006599834963477,-0.24424714970765385,-0.09563172529374475,-0.3219867966583969,-0.12598014376896813,-0.36603935397446724,-0.32126490154565984,-0.236434197200883,-0.29898579882053794,-0.22015176805214245,-0.194644222862576,-0.15348268919531458,-0.3057060692847994,-0.185694500456206,-0.3469331976532329,-0.23632904507796565,-0.11722866486642854,-0.2257043100116989,-0.08309252215698391,-0.1869691779825078,-0.21103091859441384,-0.05703227418954216,-0.049264632204236464,-0.204538902922884,-0.21726474385729583,-0.32470240632290487,-0.16069294384375732,-0.0174691318705424,-0.0759841254346013,-0.2768704014107671,0.06073648740681399,-0.41407514161697195,-0.1569638510061659,-0.24164891452589374,-0.18696738898442103,-0.09769704288105878,0.011300780610589862,-0.12112121542765442,0.03293895692613625,-0.25585885942719977,-0.07252278993301085,,-0.055040426263909724,-0.21171367844825248,-0.1409275086408908,1.0,-0.19144766036461516,0.11091056657838998,-0.02155612315983981,0.018022579009647214,-0.13758406046987742,-0.13774730312231456,-0.2884511366533958,-0.17099419421907175,-0.05921699026746829,0.00438349504935247,-0.20887220670990952,-0.0023397591661950714,-0.20761637720748935,-0.12118124063677815,-0.131777963283813,-0.34417240876318067,0.11291244523060397,-0.0227035206672881,-0.2231134836921507,-0.004033886251168658
civic,0.4872586608420188,0.6213587512238693,0.20327092083106788,0.5844855016713468,0.37289102492173826,0.7049861604859555,0.5648223896523811,0.18679395092090825,0.5996284880323236,0.558345293487864,0.5596681534367381,0.5991138650619878,0.2488972416053613,0.4700119717474405,0.4688181061370141,0.479805518333785,0.7223121351380506,0.5274755705370405,0.4894946076172356,0.5778301976026109,0.5782675780031235,0.5616102154049288,0.5860870476334517,0.5373835204928162,0.360238580902249,0.6083634752861397,0.6437593365883699,0.7329805531085745,0.6654503995911178,0.28361063481340293,0.6456359189709152,0.4449147232794687,0.5810889464172583,0.6972194676763993,0.32478306229918347,0.3524580216452289,0.6367427650805221,0.3807810427731393,0.7632138770090762,0.49674909111391174,0.4365999194477372,0.07673497578567641,0.688524027567603,0.38312623936426426,0.4721539148295141,0.5054414552274791,0.3584971526269133,0.5309471611093227,0.5087120912612809,-0.1300466341315458,0.38004983666139536,0.20000440287552335,0.48308805688158574,0.023522990505140087,,0.08220563064129005,0.2548951287780874,0.4992186194347608,-0.19144766036461516,1.0,0.23450526468098257,0.2625986373461436,0.3098544283381109,0.2658235243963356,0.2809372314337359,0.24350324095168174,0.5997422608028493,0.22310208478372442,0.35327117330063224,0.12371984666763114,0.07509523607778851,0.07889825852441307,0.11034864826520457,0.5604729435706275,0.3729999434774723,0.09406909601741358,0.2512987155300795,0.16896984994822828,0.1522251075395543
numeraire,0.3083612310280381,0.28052508023190786,0.11200057992145379,0.10768048879912485,0.22457874947911033,0.23927847379417025,0.20567478263425007,0.14201097623003633,0.2536975577344673,0.0708166872218402,0.19931128460762731,0.18950797353942317,0.06967659685575728,0.146633672873986,0.2217523199435228,0.29408888967095503,0.14722228795970818,0.2251666831750921,0.22639099671966362,0.06823258210297288,0.1475507805793666,0.2767452223991257,0.19561164919535204,0.17454792693300292,0.18764256738054014,0.10571707792298295,0.19137049258218305,0.17626577368647936,0.27977266058032624,0.28785745045619787,0.301019281026588,0.3928276228196818,0.3200588379423608,0.21725351767656612,0.11596274806827248,0.2079145138627347,0.18741700431970063,0.1723131095152562,0.24624552268959427,0.378046763428051,0.055370475854302964,0.14843523815278498,0.19596012015510086,0.45535978747651523,0.09715208831653736,0.22484983429324698,0.3023406627280072,0.19549869089913804,0.2552239230982912,0.0028263892204818397,0.2973253812248246,0.15648352252700762,0.08200555055870735,0.1559692231338969,,0.03383807670665384,0.23837181585000303,0.15209793214050932,0.11091056657838998,0.23450526468098257,1.0,0.14723521794546915,0.03086622804612728,0.014156719575664936,0.102589928010983,0.10214055308896611,0.2444350642343804,0.1560619787586147,0.031102506764945352,0.10218518551076312,-0.00034423312875841105,0.31190621462326046,0.05288983383278778,0.28807293948371543,0.24836402890970086,0.16270359513984686,0.06973332596248556,0.1144279345274701,0.18205737369794966
adventure-gold,0.2697932562116433,0.2933377524711299,0.09814400811769035,0.17865015588198618,0.07889971284547143,0.2315926460814389,0.21217207772364882,0.2976831004107752,0.18639208334226684,0.11987957628335069,0.1464063202803039,0.3827580382057607,0.2804527294908158,0.3207701460351239,0.1622919057020272,0.1773519357434983,0.24862483706888905,0.19279507597302128,0.16327529985312944,0.1120721854797069,0.15248192042558092,0.1688055142164972,0.20700908141209878,0.2155764276052013,0.276665743304493,0.2438382966227418,0.25677308041929414,0.2990115516179386,0.21731328662393445,0.20138460547912423,0.25690125297783434,0.20371063645402743,0.3757012726683121,0.24246155871774178,0.05433980704278175,0.17366132958989522,0.24282713262614236,0.18139915853852484,0.1999960957619781,0.14737775193436087,0.2620221854908431,-0.12912782570802084,0.2642831582986983,0.20335195732191133,0.1423339782801383,0.3155119090840042,0.18088103635849873,0.1518448596096966,0.15304177570968214,-0.02798206105933606,0.29937850523652193,0.05964043579641747,0.10723992745616541,0.21510216729984302,,0.055316159020568245,0.08289242927110628,0.1049621990095271,-0.02155612315983981,0.2625986373461436,0.14723521794546915,1.0,0.1346085552696702,0.09238433411904416,0.17312201675770558,0.07242233195605614,0.21080828784944292,0.13209850900016507,-0.05469837430927235,0.06495290784717048,0.025085685035124417,-0.00826257823294535,-0.12171256992798737,0.16268893525579745,0.19894364807322745,0.35394546651854464,0.14488746526133314,0.11576457503271274,0.07815690494267191
badger-dao,0.22596917413349923,0.22792492321309554,0.1455153173320859,0.06354707762207366,0.10128786428914749,0.3103071141920221,0.3382798080065311,0.0628348600283308,0.18201911671685567,0.2120843807001167,0.1780055428356354,0.3184457214837312,0.17464208803272244,0.06158018000665651,0.0902108169686743,0.22756234828262387,0.1740961650307334,0.16409869857599135,0.11103167672580098,0.16029419020320199,0.33002519175549205,0.15840563088102308,0.22963346139008872,0.2363823104349842,0.26494315289765524,0.27449106184169686,0.2996798665740241,0.33038260444426043,0.25233017015412657,0.16330049279376346,0.21971212922818603,0.0906010401915072,0.17691995721267437,0.2747202958338563,0.16548638831659368,0.1533834247355127,0.10506351949438551,0.1989854010740208,0.2157951237547151,0.253223808110631,0.23290031573776046,0.1589183623520587,0.2232163239253526,0.1543086383281222,0.10469206568807159,0.1438074045679633,0.12837412565404976,0.060812398961087165,0.13684809157968744,0.015322409340280955,0.26832827243617624,-0.03964817851131,0.19196132745303246,0.15087994425066087,,0.04407875203608924,0.07311978932023126,0.4521338108656539,0.018022579009647214,0.3098544283381109,0.03086622804612728,0.1346085552696702,1.0,0.15799952212266302,0.16216109583628022,-0.07720630015148452,0.26933923841663315,0.14952623165855128,0.16294276537558727,0.19272323943597341,0.023789302723422237,-0.023129972862632634,-0.12701742078040892,0.12996388117671706,0.177494274529629,0.1979930503300312,0.051396307896378286,0.10676206662775126,0.08931034455137933
nkn,0.34015977092287175,0.3818824396698387,0.15296075716916363,0.33830422123853915,0.2630054025679771,0.2410292952852671,0.4688562912881962,-0.010132568606746231,0.4016257363753346,0.3425227202026903,0.3849544863528578,0.2924605783361498,0.09235409000720535,0.1595143477905486,0.34421402791490674,0.17083290149134925,0.4203188159604099,0.14175127888039038,0.19760102063351048,0.3216259215128067,0.3944976457148572,0.39701522201515266,0.38446459619196277,0.37646425350750967,0.107301189369131,0.3098933035754865,0.3120710125809284,0.38184640667612263,0.28844768118888453,0.18833956791144196,0.3159590899721272,0.25532593923685365,0.15787175708938347,0.31516804150802236,0.24954509844602754,0.23804256146196137,0.15589816384681593,0.1321903007093162,0.2887831753342933,0.2763421166308062,0.2962853456376656,0.019869788344781987,0.37835359024651966,0.13737235531599776,0.32687033214445377,0.3228795320297756,0.2742054391775457,0.2932082511587883,0.24886137668634012,-0.10421153733077189,0.2676809446157048,0.06722409784683299,0.3423649359653569,0.28919189677531554,,0.03055544392601245,0.16114215079510036,0.2917675038489338,-0.13758406046987742,0.2658235243963356,0.014156719575664936,0.09238433411904416,0.15799952212266302,1.0,0.32199380795223426,0.14371436372863614,0.3847688768270015,0.18158614647717986,0.09991468430073175,0.03584991096799187,0.2076839295402955,0.0015328680465815563,-0.09094114395065483,0.23667006720139935,0.2358871736134772,0.10420720038390753,0.26683406577128677,-0.03602964573048507,0.019809405667947578
radicle,0.48713937097235416,0.4971257943843814,0.32349183999976033,0.4414745376907586,0.29310870823927077,0.3880857226183946,0.5415594080768275,0.13520047829404824,0.4774546450119402,0.3463528789170505,0.3221529916995677,0.445878802222587,0.279205235956894,0.2769304800934252,0.2970898644022818,0.46934307691281474,0.4298911966297655,0.43605198787914096,0.486583150055912,0.3020856537332543,0.2970566541895907,0.4854960537754787,0.35626108718726374,0.3326959832710864,0.154672320963728,0.3356213311491661,0.3537632198788569,0.45131486422687606,0.4493292948737016,0.36573216608139425,0.47128369897402334,0.25344297044066105,0.32618851546844685,0.37838177990875604,0.09823189946268485,0.12323191850899687,0.36506921222653305,0.17991839845274846,0.3942508078936439,0.1285417833518571,0.32376122009231384,0.11365260962062824,0.43003548683874376,0.25657484624875143,0.27883855351761433,0.4083626125608946,0.12243281773106628,0.3118956832573486,0.2499971259049852,0.041986024843509745,0.36092079488202194,0.09347231062339813,0.35882583826837694,0.2698380410713457,,0.2221485914445372,0.0427908159450656,0.30781778423563144,-0.13774730312231456,0.2809372314337359,0.102589928010983,0.17312201675770558,0.16216109583628022,0.32199380795223426,1.0,0.15703659651687213,0.4815225517621503,0.24958903092356294,0.15158103410813537,0.17626508835028404,0.1211944067997145,0.18716335143845692,0.11238295877576521,0.34362977196105066,0.29316382837741317,0.15745956774326617,0.2932232223863688,-0.042629769987558554,0.07705973147328307
gitcoin,0.15573782882510986,0.241497742311599,0.015803501723105837,0.34431111665556785,0.22812544076107033,0.25814651097827435,0.053180973044999275,0.05650706858068313,0.2262816991306516,0.14228525609119758,0.22822895644331248,0.09694067060002931,0.052332762114133596,0.07317022858680279,0.33358297267976333,0.09198681405198876,0.26761897730242806,0.13922698820120222,0.23781384739288924,0.14779258312380092,0.22386985831378953,0.33334125962715727,0.22218048561517872,0.3012752333502636,-0.06721936583989621,0.03350770292164553,0.12345340416632047,0.1682065697272079,0.2545472473191997,0.13330829302299677,0.2021664840601782,0.3044538848120897,0.13540973638094927,0.12425218473208686,0.22234057174178345,0.302106156833323,0.3279860959854804,0.10650963316953427,0.3260056150557091,0.19594549112862272,0.038031057016452346,0.15978293550365247,0.18438350665809652,0.030966017231293216,0.23141827852897043,0.16043566728444936,0.1247480898768156,0.2877470364597335,0.041843954324881694,-0.07530196473090889,0.24936875250217916,0.019507700061570845,0.32590683674528964,0.05779412351672371,,-0.03963191129836443,0.14701361172011893,0.06402258103030845,-0.2884511366533958,0.24350324095168174,0.10214055308896611,0.07242233195605614,-0.07720630015148452,0.14371436372863614,0.15703659651687213,1.0,0.14336096829313053,0.07636695507182922,-0.03931822982035499,0.09110293512181487,-0.0029423003106072154,0.1878875673699665,0.22374748643339773,0.104455923729929,0.20293535471400945,0.05264632089529435,-0.032709250508956185,-0.03749350456679676,0.07996252789761762
coti,0.5839880249383126,0.6505591915746474,0.1964536274313197,0.603087794523517,0.5385188304610977,0.6788731462264294,0.6990738612384034,0.1129766726818254,0.6539917693922386,0.5600443161918827,0.6247217753411187,0.5455584761724023,0.10109203848737029,0.4219556743292565,0.5825752661724505,0.5147254191889529,0.704439055222134,0.4788533724042778,0.5870820576993036,0.6049480936968282,0.5706815202777911,0.7156946456785582,0.6554417176528259,0.6019959790272766,0.339434649218209,0.5817382980124287,0.6214663625399596,0.6442809600525182,0.7319217803466636,0.38235410376275847,0.7296037900276371,0.4818850708827307,0.5443814533269788,0.6557428706355822,0.3052019906108874,0.3444773785488678,0.5941804837322469,0.3755830915453128,0.6639764122986439,0.565443871456638,0.3963820280572186,0.2695188232536386,0.6148241886590303,0.4643290893235187,0.5349035086369434,0.5407013002620756,0.34863830347216357,0.5562658952611135,0.544295849419604,-0.08228824118606633,0.4247318911628625,0.22096616248128803,0.501387011905572,0.241637660070453,,0.15328553648281062,0.3343814926701054,0.5500081103437201,-0.17099419421907175,0.5997422608028493,0.2444350642343804,0.21080828784944292,0.26933923841663315,0.3847688768270015,0.4815225517621503,0.14336096829313053,1.0,0.40197925706239673,0.40061123755950173,0.07868221188351363,0.062452201547212066,0.0482340794602434,0.02513126930680092,0.561425900770066,0.4359567956228734,0.1636716604634854,0.3981056171337876,0.16617811340203914,0.06310047193740721
lcx,0.36888742702053934,0.36335783166611607,0.0751931657147243,0.27771661063706893,0.3396708014031519,0.3506358357631846,0.40564425928946557,-0.052855119979189236,0.3740545617807178,0.2557533035829752,0.5155277402370638,0.4205481839921424,0.10728702749836085,0.2700979419472274,0.2636106057982393,0.2524527469087375,0.482401660419706,0.24086216134007168,0.33337565250224666,0.19562827776493216,0.23856976072417732,0.3737067938336764,0.29663077535598126,0.33842491462470614,0.1789058218896941,0.34641118154047434,0.24082824949495865,0.32272025666316073,0.3273789818437849,0.2951885387582735,0.30467846515361746,0.3169395069585283,0.26517099300677427,0.314050342215192,0.14146080531522956,0.13474075454744264,0.28865452547345194,0.07367653641626304,0.32266848322374353,0.3414015436451889,0.34530331339900916,0.23418184733318845,0.2628695468394105,0.20247486936918913,0.33474267968438687,0.32520709855952673,0.3027037135496184,0.31772473854566147,0.1611778072962363,0.07077361071345256,0.33199585538631904,0.37589013471866434,0.44678764171268004,0.21836976351346216,,0.13004751630613742,0.24123898587151635,0.21008428759682646,-0.05921699026746829,0.22310208478372442,0.1560619787586147,0.13209850900016507,0.14952623165855128,0.18158614647717986,0.24958903092356294,0.07636695507182922,0.40197925706239673,1.0,0.15996265012446897,0.14217105949984668,0.005403119618088136,0.26396125280102106,-0.24530546338409814,0.18697755581340442,0.20350644568971327,0.20283942839957356,0.13244494302756551,-0.015273932015553786,0.24256934574557162
ampleforth-governance-token,0.2751425925158876,0.3041963378425052,-0.06059903840475,0.3325995611893974,0.07599028081540252,0.38417767049966217,0.36911021331133426,0.12907646544504758,0.22999278229142966,0.3193040905011104,0.3176678059290459,0.29506808133477647,-0.04536332001901392,0.27428513577280794,0.358039532451364,0.3913701751691971,0.4218719869970696,0.33852596308791927,0.3073478351939401,0.429088914514015,0.323530359551865,0.325568670983341,0.31166178793190785,0.3704837313549294,0.15874730620255995,0.3305682045800815,0.3548997313840116,0.28868369719266607,0.365278114921402,0.16223350045231313,0.3567028167436519,0.2026495684311661,0.21258441371030914,0.36982016233901643,0.13350570708278017,0.27189016921316095,0.2904887154970336,0.19386061031787752,0.316904207933995,0.279366357939185,0.210589611171795,0.10722954141916903,0.2897234968233357,0.05548095214576458,0.28372509688842434,0.22806945987961647,0.14126858583738028,0.4386425662255985,0.3880169203004632,-0.03253473303624631,0.15218448959732875,0.13741246624046013,0.1721256656188241,0.035496939659114005,,0.07352286463258001,0.26112686584984635,0.2951254779589305,0.00438349504935247,0.35327117330063224,0.031102506764945352,-0.05469837430927235,0.16294276537558727,0.09991468430073175,0.15158103410813537,-0.03931822982035499,0.40061123755950173,0.15996265012446897,1.0,0.20460435100779154,0.04745269703546303,0.054479946942397287,0.11096826466505676,0.31444832960558783,0.21687113606140052,0.053859441778243984,0.08253161149428123,-0.06863471559890987,0.08819776847422452
assemble-protocol,0.16009397066790418,0.11998752991726402,0.021530320063965987,0.17927842748995154,0.00679568343209573,0.18383777421667696,0.15098573294244275,-0.007379881990709774,0.13347770716775026,0.012897492172826812,0.09404906636667108,0.14573349126007956,0.030275164067020827,0.14687176658880047,0.2408054879458654,0.28220203844061575,0.1727574581840101,0.23139316142400917,0.11752521528250967,0.0713388987406694,0.21546684017204834,0.14300942475552827,0.06168514383675193,0.1300748598320799,0.0758331381509971,0.11886068835051775,0.08291768106606201,0.20795183889914878,0.10306374885601688,0.04171379607042832,0.1781929967151272,0.14427321171528135,0.08837793094916592,0.1794698482529285,0.0074880057295265865,0.051282905678784726,0.13157797502445384,-0.0069179826014717505,0.1346004821725585,0.07635769990901937,0.07005770456070948,-0.11213099347927119,0.21687665142152213,0.0456412592802997,0.13222018542271086,0.11327448373667791,0.11358863718763136,0.14048307881785824,-0.05598110487976319,-0.026233983589055054,0.25522813324622,-0.04485845173486986,0.18040436800410256,0.1295540584205538,,0.10116432423302009,0.033852872169010936,0.090859445579463,-0.20887220670990952,0.12371984666763114,0.10218518551076312,0.06495290784717048,0.19272323943597341,0.03584991096799187,0.17626508835028404,0.09110293512181487,0.07868221188351363,0.14217105949984668,0.20460435100779154,1.0,0.0962637587552958,0.28711631847856106,0.0600013026884591,0.053760703442329756,0.09597407693286497,0.1533112655019442,-0.2035129461123832,0.10206033690364016,0.2726286907395857
